,band1,exposure1,time1,psfMag11,psfMag12,psfMagErr11,psfMagErr12,apMag11,apMag12,apMagErr11,apMagErr12,band2,exposure2,time2,psfMag21,psfMag22,psfMagErr21,psfMagErr22,apMag21,apMag22,apMagErr21,apMagErr22,dt,airmassb1,airmassb2,x11,y11,x12,y12,x21,y21,x22,y22,deltapsfmag_s12b1,deltapsfmagErr_s12b1,deltaapmag_s12b1,deltaapmagErr_s12b1,deltapsfmag_s12b2,deltapsfmagErr_s12b2,deltaapmag_s12b2,deltaapmagErr_s12b2,psfcol12_s1,psfcol12Err_s1,apcol12_s1,apcol12Err_s1,psfcol12_s2,psfcol12Err_s2,apcol12_s2,apcol12Err_s2,psfcol12_s12,psfcol12Err_s12,apcol12_s12,apcol12Err_s12,psfmagmax_s12b1,psfmagmax_s12b2,apmagmax_s12b1,apmagmax_s12b2,index,DATE-OBS,id,BITPIX,NAXIS,NAXIS1,NAXIS2,EXTEND,TARGET,REDSHIFT,GRATING,ROTANGLE,D2CCD,LSHIFT,PARANGLE,TARGETX,TARGETY,LBDA_REF,PSF_REG,TRACE_R,MEANFWHM,PIXSHIFT,CHI2_FIT,A2_FIT,AM_FIT,VERSION,CCD_REBIN,CONFIG,EXPTIME,AIRMASS,DEC,HA,OUTTEMP,OUTPRESS,OUTHUM,FILTER,CAM_ROT,S_X0,S_Y0,S_XMIN,S_XMAX,S_YMIN,S_YMAX,S_NX,S_NY,S_DEG,S_SAT,S_ORDER,A1_x,A1_err_x,A2_x,A2_err_x,A3,A3_err,VAOD_x,VAOD_err_x,angstrom_exp_x,angstrom_exp_err_x,ozone [db]_x,ozone [db]_err_x,PWV [mm]_x,PWV [mm]_err_x,B_x,B_err_x,A_star,A_star_err,D_CCD [mm]_x,D_CCD [mm]_err_x,shift_x [pix],shift_x [pix]_err,shift_y [pix],shift_y [pix]_err,angle [deg],angle [deg]_err,x_c_0_1,x_c_0_1_err,x_c_1_1,x_c_1_1_err,x_c_2_1,x_c_2_1_err,y_c_0_1,y_c_0_1_err,y_c_1_1,y_c_1_1_err,y_c_2_1,y_c_2_1_err,gamma_0_1,gamma_0_1_err,gamma_1_1,gamma_1_1_err,gamma_2_1,gamma_2_1_err,alpha_0_1,alpha_0_1_err,alpha_1_1,alpha_1_1_err,alpha_2_1,alpha_2_1_err,saturation_0_1,saturation_0_1_err,x_c_0_2,x_c_0_2_err,x_c_1_2,x_c_1_2_err,x_c_2_2,x_c_2_2_err,y_c_0_2,y_c_0_2_err,y_c_1_2,y_c_1_2_err,y_c_2_2,y_c_2_2_err,gamma_0_2,gamma_0_2_err,gamma_1_2,gamma_1_2_err,gamma_2_2,gamma_2_2_err,alpha_0_2,alpha_0_2_err,alpha_1_2,alpha_1_2_err,alpha_2_2,alpha_2_2_err,saturation_0_2,saturation_0_2_err,x_c_0_3,x_c_0_3_err,x_c_1_3,x_c_1_3_err,x_c_2_3,x_c_2_3_err,y_c_0_3,y_c_0_3_err,y_c_1_3,y_c_1_3_err,y_c_2_3,y_c_2_3_err,gamma_0_3,gamma_0_3_err,gamma_1_3,gamma_1_3_err,gamma_2_3,gamma_2_3_err,alpha_0_3,alpha_0_3_err,alpha_1_3,alpha_1_3_err,alpha_2_3,alpha_2_3_err,saturation_0_3,saturation_0_3_err,A1_y,A1_err_y,A2_y,A2_err_y,VAOD_y,VAOD_err_y,angstrom_exp_y,angstrom_exp_err_y,ozone [db]_y,ozone [db]_err_y,PWV [mm]_y,PWV [mm]_err_y,reso [nm],reso [nm]_err,D_CCD [mm]_y,D_CCD [mm]_err_y,alpha_pix [pix],alpha_pix [pix]_err,B_y,B_err_y,Time,dt_abs_specphot,td_rel_specphot
0,z,2023112100524,2023-11-22 07:19:07.133496064,13.308803551101471,14.220114091414429,0.0030194217978453,0.0040532539765696,13.312132975032137,14.16287959687552,0.0022916608669721,0.0042327633661999,y,2023112100525,2023-11-22 07:19:55.463996928,13.15946457414617,14.151949047506143,0.0053658047648244,0.0076700800889853,13.1678719012633,14.137354806396974,0.0047223181254671,0.010335466044681,48.3305,1.063000276776635,1.061939405381794,1611.947381460602,2402.3032390986755,724.0621611385209,2368.573608877825,1603.162049345901,2403.490804927248,715.4295893557165,2369.7517661469587,-0.9113105403129573,0.005054282915694433,-0.850746621843383,0.0048133143719743905,-0.9924844733599727,0.009360661800623981,-0.969482905133674,0.011363192634064998,0.14933897695530085,0.006157009726118319,0.14426107376883657,0.005248999714929162,0.06816504390828548,0.008675194313099046,0.02552479047854561,0.011168623195139043,0.08117393304701537,0.010638033894359503,0.11873628329029096,0.012340589211310952,14.220114091414429,14.151949047506143,14.16287959687552,14.137354806396974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,z,2023112100548,2023-11-22 07:42:26.667501056,13.2908806042267,14.161978922068291,0.0026735641974149,0.0037404480777785,13.285776882022162,14.136401784521318,0.0024821936472405,0.004397307355896,y,2023112100549,2023-11-22 07:43:14.763491072,13.133097755980774,14.102377725146892,0.0046678790565858,0.0070385691546139,13.136100031762505,14.096425023783928,0.0052301039048769,0.0106180142418811,48.09599,1.0363780549558284,1.0356273079477338,2728.190905827228,933.9243990246345,1840.106552222971,900.7051646746567,2716.95206102145,934.7255312898948,1828.9280372585408,901.4262758729184,-0.8710983178415912,0.004597705660463233,-0.8506249024991561,0.005049514559303515,-0.9692799691661182,0.008445741567866883,-0.9603249920214232,0.011836224621753275,0.15778284824592603,0.005379315979249696,0.1496768502596577,0.0057892376145922434,0.05960119692139898,0.007970721897471967,0.03997676073739065,0.011492542730962845,0.09818165132452705,0.009616103575328742,0.10970008952226706,0.012868325865520216,14.161978922068291,14.102377725146892,14.136401784521318,14.096425023783928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,z,2023112100556,2023-11-22 07:50:07.728500992,13.314821164656667,14.178521985309668,0.0027176386733838,0.0037986685596393,13.314626805559763,14.18850758024515,0.0023381848877105,0.0046626104662869,y,2023112100557,2023-11-22 07:50:56.400504064,13.209918140763182,14.18293856317538,0.0046750164780506,0.0071723022419907,13.179542382022284,14.16817186300965,0.0047574894697765,0.0114285284107308,48.672003,1.0296917190493955,1.0290246202735724,1629.6975091398983,954.1692129624678,741.5915881286329,920.5465516662448,1620.99139268571,957.308693936848,732.9612648225831,923.759047555079,-0.8637008206530012,0.004670700459787951,-0.8738807746853858,0.005216037282213952,-0.9730204224121977,0.008561407508144292,-0.9886294809873668,0.012379215148381393,0.10490302389348471,0.005407526146873069,0.13508442353747974,0.0053010201493818195,-0.004416577865711702,0.008116144545069225,0.020335717235498763,0.012343062747762777,0.10931960175919642,0.009752596644256997,0.11474870630198097,0.013433242818447126,14.178521985309668,14.18293856317538,14.18850758024515,14.16817186300965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,z,2023112900529,2023-11-30 06:26:29.442991104,13.275276554048649,14.15400263029696,0.0025656917178203,0.0036422740828702,13.304250152639634,14.162998487668672,0.0025038414959189,0.0044992611254673,y,2023112900530,2023-11-30 06:27:17.350994944,13.176582659779898,14.148220017495138,0.0043752029866051,0.0068563385552159,13.17752277176499,14.161762488434466,0.005313540303428,0.0111982446249818,47.908003,1.0948106717129988,1.0934535280750883,2815.048490890364,1906.2063897685305,1927.047220037853,1872.809486528428,2805.2451033185707,1908.40804503896,1917.233512946265,1874.9746314770723,-0.8787260762483111,0.004455214302998189,-0.8587483350290377,0.005149036114830296,-0.97163735771524,0.00813337442625988,-0.9842397166694763,0.012394934176391882,0.09869389426875053,0.0050719991290308665,0.12672738087464452,0.0058739197128356395,0.005782612801821685,0.007763732277615452,0.00123599923420592,0.012068306979691685,0.09291128146692884,0.009273656994054604,0.1254913816404386,0.013421883852459541,14.15400263029696,14.148220017495138,14.162998487668672,14.161762488434466,2541.0,2023-11-30 06:01:13.001502429+00:00,2023112900508.0,-64.0,2.0,1137.0,3.0,True,HD2811,0.0,holo4_003,0.12560471679470503,187.06367678478532,0.0,107.23254063241419,103.00309837374188,871.6255873470132,558.3381627049305,6.429652478144859,54.64385472191687,9.02181899741556,1.0380022933674453,4.485503906014439,0.0,2.19082034906294,3.1.0,2.0,,60.0,2.19082034906294,-43.6135997046553,80.28393232518985,11.5749998092651,739.4,31.7749996185303,empty,73.289088006226,-416.2864010300265,17.625587347013138,516.0,1653.0,854.0,899.0,1137.0,45.0,2.0,11333.333333333334,1.0,0.6962861274266436,0.00017208058390238984,1.0,0.0,0.0,0.0,0.0057795667262706026,0.00010953192340077226,3.0,0.0,294.59453678634054,0.8998972662723602,3.4725317185018088,0.011681748982878807,1.0,0.0,1.0,0.0,187.00117378644634,0.002832393296387053,0.7185359726928848,0.013337230917008294,-1.2774477858750268,0.0,0.12815899373842868,0.0,985.336226351581,0.0,568.0207351291278,0.0,-0.020733377967888218,0.0,-0.22297123635541002,0.0004679760093082565,0.007419003785731336,0.0015492154075185843,1.164459290316047,0.0027536491745315944,8.113073480658992,0.003939131690597962,-3.2587734317681254,0.009231112661977297,1.318074928958737,0.02210550002150358,2.8149954389979044,0.0014146650487929274,-0.7248699013803935,0.0033863755281611247,0.10553512976144526,0.008083690593474205,11333.33333333339,0.0,985.336226351581,0.0,568.0207351291278,0.0,-0.020733377967888218,0.0,1.5699079262673348,0.05589117262924064,1.1688719664725546,0.18614042607722425,1.0295472390263123,0.15229023607950345,11.25936641195293,0.039033940181326804,0.0,0.0,0.0,0.0,3.7091166906688886,0.01707943548246748,0.0,0.0,0.0,0.0,11333.33333333339,0.0,985.336226351581,0.0,568.0207351291278,0.0,-0.020733377967888218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22629353467104,0.0,0.0,0.0,0.0,0.0,2.853834712623906,0.0,0.0,0.0,0.0,0.0,11333.33333333339,0.0,0.694035723878624,0.0006597099906758181,0.0,0.0,0.0026459388355595036,0.0005353545255906359,3.0,0.0,299.7051498272482,5.20307098460631,3.3666662799947624,0.02968652589782195,2.481054608034235,0.027999296119578007,186.91250177142894,0.005713008838955933,1.0380022933674453,0.0,0.0,0.0,2023-11-30 06:01:13.001502429+00:00,1516.441489,-1516.441489
4,z,2023113000543,2023-12-01 06:38:14.104000000,13.28860714163316,14.156916062646074,0.0028012542696473,0.0038795259159294,13.29294029604337,14.150434735593684,0.0022948104005279,0.0044155257088338,y,2023113000544,2023-12-01 06:39:02.011993088,13.204520147623668,14.185405593858246,0.0044985122795145,0.0072993794309912,13.21977377921309,14.18771879354483,0.004615329677506,0.0106485226676546,47.907993,1.0703941746768817,1.0692666990074793,2424.2870507195844,2019.665848392684,1536.4982941937708,1986.3090350750203,2419.490073173708,2017.8470684926028,1531.486824939425,1984.4536878631732,-0.8683089210129147,0.0047851590167501306,-0.8574944395503152,0.004976245779676005,-0.9808854462345771,0.008574237739094954,-0.9679450143317396,0.011605701315974899,0.08408699400949082,0.005299399797350637,0.07316651683027864,0.005154359592271251,-0.02848953121217157,0.008266296716785896,-0.037284057951145755,0.011527701518035852,0.1125765252216624,0.00981912927005777,0.1104505747814244,0.012627562120035867,14.156916062646074,14.185405593858246,14.150434735593684,14.18771879354483,2565.0,2023-12-01 05:46:54.779003966+00:00,2023113000503.0,-64.0,2.0,1137.0,3.0,True,HD2811,0.0,holo4_003,0.000394940224674037,186.01589247988733,0.0,105.72201929322355,90.04118235971252,875.1484272225465,558.3381627049305,32.98008614604424,77.02307143351857,10.923402633621036,-1.419808689367402,92.58889312545189,0.0,2.06544590394,3.1.0,2.0,,60.0,2.06544590394,-43.6125118766466,77.68488030945542,7.09999990463257,740.75,48.1749992370605,empty,74.82628722254799,-419.3796822940144,20.148427222546488,514.0,1651.0,855.0,900.0,1137.0,45.0,2.0,11333.333333333334,1.0,0.7322404031535301,0.000206905355090493,1.0,0.0,0.0,0.0,0.00918256384037223,0.0001406830394691956,3.0,0.0,327.1432669435717,0.981707935996478,3.0344199190579095,0.013342560190050748,1.0,0.0,1.0,0.0,187.12044911760873,0.005200842788046767,2.0,0.019262987336532422,-0.32668568564054634,0.0,0.06454939831217128,0.0,985.9600087391939,0.0,567.9998977999402,0.0,6.484845736499227e-05,0.0,0.01064606992039165,0.0006697727811682985,0.6445936973497448,0.0020838986492253395,1.2071794715751265,0.0037252741149706166,10.47070974020311,0.005951569907179436,-4.129687920793023,0.015237546076354197,1.466690383329124,0.03606418963089884,2.712031562582716,0.0016140433053109476,-0.5858410008843586,0.004454514735541636,0.11448120753857834,0.010287040083724629,11333.33333333337,0.0,985.9600087391939,0.0,567.9998977999402,0.0,6.484845736499227e-05,0.0,2.5239021176508123,0.0848847835600664,1.7076486160205808,0.2810870410058322,0.289865962899805,0.22836256956062592,11.493813982615839,0.03333385629897616,0.0,0.0,0.0,0.0,2.6219617316124055,0.008369537491345145,0.0,0.0,0.0,0.0,11333.33333333337,0.0,985.9600087391939,0.0,567.9998977999402,0.0,6.484845736499227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.022792121346523,0.0,0.0,0.0,0.0,0.0,7.882233253732416,0.0,0.0,0.0,0.0,0.0,11333.33333333337,0.0,1.1618917662048314,0.013865451672182555,0.0,0.0,0.1,0.0,0.0,0.1988329937791134,0.0,2381.6964634982965,0.0031362984814263316,0.08097189118317931,5.941134637913921,0.6362567365764963,186.1050074960193,0.21333313012649516,-1.419808689367402,0.0,0.0,0.0,2023-12-01 05:46:54.779003966+00:00,3079.324997,-3079.324997
5,z,2023113000571,2023-12-01 07:05:16.411506944,13.306814849479906,14.182736590054445,0.0026415269916526,0.0037550951696264,13.305220734638194,14.168351421576665,0.0024224384751858,0.0044716722871013,y,2023113000572,2023-12-01 07:06:04.330505984,13.176424145408689,14.154871751727535,0.004210856906716,0.0069160307112794,13.164708964463507,14.151239700951262,0.0049097461991469,0.0107550285567311,47.918999,1.038117424162872,1.0373461155706614,2404.5923799571465,521.8843434319546,1516.6811408709475,488.44442377583897,2398.24260607328,521.2603451804931,1510.291749785511,488.0390584513133,-0.8759217405745385,0.004591122366108397,-0.8631306869384705,0.005085672149213933,-0.9784476063188468,0.008097085691049445,-0.9865307364877545,0.011822700495070443,0.13039070407121756,0.0049708128848777915,0.14051177017468675,0.005474834783452185,0.027864838326909336,0.007869702696564297,0.017111720625402782,0.0116475959879853,0.10252586574430822,0.009308125550763614,0.12340004954928396,0.012870132408232215,14.182736590054445,14.154871751727535,14.168351421576665,14.151239700951262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,z,2023122100514,2023-12-22 05:26:25.671992064,13.292864600557715,14.16141043923912,0.0026942519404409,0.0038130060835862,13.290055391037727,14.139913756343322,0.002490900354444,0.004565186794117,y,2023122100511,2023-12-22 05:23:23.321495040,13.175831080046557,14.167842148022922,0.0046422750175495,0.0072534269355488,13.162138011798335,14.160385526358452,0.0050905155661083,0.0113249515453478,-182.350498,1.056041702471806,1.059965547332867,2930.5876996573884,1835.7094964758808,2042.437799448447,1802.434145366399,2363.5408872445973,1841.6329596006929,1475.6932074603972,1808.060971450524,-0.8685458386814044,0.0046688337850082995,-0.8498583653055949,0.005200530265362322,-0.9920110679763656,0.008611789572899995,-0.9982475145601164,0.012416435729840768,0.11703352051115878,0.005367467825440015,0.12791737923939195,0.0056672685929431785,-0.006431708783802392,0.008194584657126329,-0.020471770015129565,0.012210465100464264,0.12346522929496118,0.009795964912143367,0.1483891492545215,0.013461552335232958,14.16141043923912,14.167842148022922,14.139913756343322,14.160385526358452,2773.0,2023-12-22 04:26:48.214991110+00:00,2023122100469.0,-64.0,2.0,1137.0,3.0,True,HD2811,0.0,holo4_003,0.12514412576284775,187.03023956414594,0.0,106.07897516246929,101.2916655344432,873.6369984268906,558.3381627049305,3.225243435760745,53.607600048923345,9.892156429239558,0.9656166704206302,4.433235772974843,0.0,2.09374507819166,3.1.0,2.0,,60.0,2.09374507819166,-43.6121018574987,78.29788306484447,12.1750001907349,743.15,19.9874992370605,empty,74.44131523980701,-416.8833337603856,18.63699842689057,515.0,1652.0,855.0,900.0,1137.0,45.0,2.0,11333.333333333334,1.0,0.7239524702098865,0.0001841830112277767,1.0,0.0,0.0,0.0,0.0074553304485833185,0.00011757341014970253,3.0,0.0,312.3255586773279,0.9397116892725295,3.9848363251282723,0.013112943023067022,1.0,0.0,1.0,0.0,186.8738699022277,0.0031031787754466347,1.6835500235922634,0.01321265145944817,-1.208548990851029,0.0,0.13530904819935285,0.0,985.8597404515599,0.0,568.0196049417854,0.0,-0.019541392454580548,0.0,-0.2565860651782179,0.0005338949726674824,-0.12362996986567577,0.0017375170783908796,1.1408976599353686,0.0030149617831800404,9.37616769696498,0.0051286746578427965,-3.5697105463865877,0.012457862971186477,1.778219506482217,0.02886261553669264,3.0183800352567953,0.0018163656479521348,-0.6815128074310783,0.004708111594737985,0.33109253942072603,0.010649371474188674,11333.33333333339,0.0,985.8597404515599,0.0,568.0196049417854,0.0,-0.019541392454580548,0.0,1.8174837714177812,0.0630511955784982,2.346908618361923,0.21005586448556296,1.9259219447313325,0.17171336760978437,10.674695177600109,0.03363366450116511,0.0,0.0,0.0,0.0,3.1306403421714224,0.012122106895546002,0.0,0.0,0.0,0.0,11333.33333333339,0.0,985.8597404515599,0.0,568.0196049417854,0.0,-0.019541392454580548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.549800005432918,0.0,0.0,0.0,0.0,0.0,3.080263603242212,0.0,0.0,0.0,0.0,0.0,11333.33333333339,0.0,0.7250412226371932,0.0006768633423488048,0.0,0.0,0.006426473421377003,0.0005444738413530645,3.0,0.0,323.33318675756294,5.42111031373028,3.9395518466990604,0.03253402528764048,2.291053200174666,0.02510102233923091,186.93536149000772,0.005622472565742346,0.9656166704206302,0.0,0.0,0.0,2023-12-22 04:26:48.214991110+00:00,3577.457001,-3577.457001
7,z,2024020700301,2024-02-08 02:26:23.642004992,13.304264819315287,14.16810617605292,0.003599674633512,0.0047884649251746,13.297177820664,14.163829460534544,0.0026609501650073,0.0050432724733767,y,2024020700302,2024-02-08 02:27:11.977006080,13.174904379039802,14.165099742614558,0.0067217653215897,0.0098257125797252,13.160556353366175,14.140374268008436,0.0059671810023605,0.0133280517902766,48.335001,1.0461707745576638,1.0452939410438786,1056.264245055385,618.9006559071707,168.94827368490073,585.1972467967222,1051.0678436302471,618.9728497143151,162.96017117400677,585.3407681011507,-0.8638413567376322,0.0059905804231958305,-0.8666516398705433,0.0057022147470409705,-0.990195363574756,0.011904904734515767,-0.9798179146422612,0.014602883743946856,0.12936044027548554,0.007624945016567374,0.1366214672978252,0.006533598158410451,0.003006433438361711,0.010930417377163482,0.023455192526107282,0.014250317953120008,0.12635400683712383,0.01332718314366067,0.11316627477171792,0.015676717343264146,14.16810617605292,14.165099742614558,14.163829460534544,14.140374268008436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,z,2024020700352,2024-02-08 03:16:46.342490880,13.31008896133606,14.161795255942046,0.0030595712603272,0.0043458036605806,13.308709971210575,14.150196326426078,0.0024949470286317,0.0049281262864825,y,2024020700353,2024-02-08 03:17:34.378493952,13.182395230763174,14.169302042395923,0.0053914916556669,0.009071574264583,13.152507849542648,14.11650011621544,0.005517189503864,0.0132396998348359,48.036003,1.0100836893633411,1.00980798523912,3402.2516802762584,2035.971816572796,2513.9528254581137,2002.8855970462748,3392.5666768047463,2033.167108930076,2504.1961563922077,2000.319933552504,-0.8517062946059859,0.005314789342329187,-0.841486355215503,0.005523693453767862,-0.9869068116327497,0.010552802561924979,-0.9639922666727916,0.014343257361495708,0.12769373057288647,0.00619912562948566,0.15620212166792768,0.006055092129540659,-0.007506786453877368,0.010058800579301707,0.033696210210639066,0.014127139852499287,0.13520051702676383,0.011815609491867373,0.12250591145728862,0.015370108038309255,14.161795255942046,14.169302042395923,14.150196326426078,14.11650011621544,2817.0,2024-02-08 04:10:11.993493269+00:00,2024020700404.0,-64.0,2.0,1137.0,3.0,True,HD38666,0.000364,holo4_003,0.16298686383714348,186.8114689262018,0.0,98.40231837245751,98.93663685689215,866.2700189134426,507.1250537007472,4.232164110717599,57.19603885242184,6.543890751938292,0.8054977744409789,16.397877756193267,0.0,1.24038822366783,3.1.0,2.0,,30.0,1.24038822366783,-32.3156533837278,42.7657931819728,14.0249996185303,743.9,66.2249984741211,empty,81.78080834326201,-416.88132227390594,19.27001891344267,515.0,1652.0,847.0,892.0,1137.0,45.0,2.0,22666.666666666668,1.0,0.31098308135319924,0.00010587896172502976,1.0,0.0,0.0,0.0,0.06099084337944813,0.00021599442944776284,3.0,0.0,406.60546809468383,1.7153442743307483,9.999999952741454,0.04021993189406099,1.0,0.0,1.0,0.0,186.98692097527825,0.0029680903597289077,0.8020514641500603,0.007439770262962407,-0.4949827510527197,0.0,0.19370620109663106,0.0,985.6938681278554,0.0,568.0102398370698,0.0,-0.01009923272453419,0.0,-0.4855347261760604,0.0001859016275622114,-0.23056781708036148,0.0007729459905187176,1.4826181180290492,0.001089965966047388,4.847495192781543,0.0008209849826614026,-1.1636458441408266,0.0024982917320348582,1.306585758437646,0.004064670131798617,2.042423911721206,0.0002734805251032939,0.14380553649742744,0.0010683100398935826,0.5218016504339256,0.0014965039928208268,22666.66666666674,0.0,985.6938681278554,0.0,568.0102398370698,0.0,-0.01009923272453419,0.0,-6.412589287202229,0.012285670331233133,-19.47706748359127,0.04052750428588546,-13.95242340896958,0.032861151149149725,6.179012475056829,0.0022935281523025946,0.0,0.0,0.0,0.0,1.9880729083851065,0.0005346934552317744,0.0,0.0,0.0,0.0,22666.66666666674,0.0,985.6938681278554,0.0,568.0102398370698,0.0,-0.01009923272453419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.964535430790148,0.0,0.0,0.0,0.0,0.0,2.074559704892439,0.0,0.0,0.0,0.0,0.0,22666.66666666674,0.0,0.3290315990269442,0.0002570151574083,0.0,0.0,0.1,0.0,2.50713105207267,0.03956646742668007,600.0,9.904795205403566,10.0,0.07641921383785093,2.135122689557833,0.04267857769042527,186.96042348655965,0.006433878984849559,0.8054977744409789,0.0,0.0,0.0,2024-02-08 04:10:11.993493269+00:00,3205.651002,3205.651002
9,z,2024020700360,2024-02-08 03:24:23.118494976,13.31121881266627,14.179703522900118,0.0030191716431458,0.0042640875263963,13.294587467362383,14.163089337993917,0.002526319356679,0.0049633667914513,y,2024020700361,2024-02-08 03:25:11.434007040,13.160942306733038,14.131287126715232,0.0055464814905065,0.0090648356435413,13.151890464682031,14.130161910069775,0.0056612841810358,0.0134698239442821,48.315512,1.0078493459490547,1.0076542572910954,2305.841177127425,2031.6232535546912,1417.9121244708983,1998.104177070023,2295.288774226611,2029.5826873336089,1407.268035952923,1996.2119534949504,-0.8684847102338473,0.0052247334710532585,-0.8685018706315333,0.005569317677993649,-0.9703448199821949,0.010627074017289427,-0.9782714453877439,0.014611170236103662,0.15027650593323294,0.006314970651975107,0.14269700268035201,0.006199389330440313,0.04841639618488536,0.01001766877457951,0.032927427924141384,0.014355179100117035,0.10186010974834758,0.011841982182577891,0.10976957475621063,0.015636610728249716,14.179703522900118,14.131287126715232,14.163089337993917,14.130161910069775,2817.0,2024-02-08 04:10:11.993493269+00:00,2024020700404.0,-64.0,2.0,1137.0,3.0,True,HD38666,0.000364,holo4_003,0.16298686383714348,186.8114689262018,0.0,98.40231837245751,98.93663685689215,866.2700189134426,507.1250537007472,4.232164110717599,57.19603885242184,6.543890751938292,0.8054977744409789,16.397877756193267,0.0,1.24038822366783,3.1.0,2.0,,30.0,1.24038822366783,-32.3156533837278,42.7657931819728,14.0249996185303,743.9,66.2249984741211,empty,81.78080834326201,-416.88132227390594,19.27001891344267,515.0,1652.0,847.0,892.0,1137.0,45.0,2.0,22666.666666666668,1.0,0.31098308135319924,0.00010587896172502976,1.0,0.0,0.0,0.0,0.06099084337944813,0.00021599442944776284,3.0,0.0,406.60546809468383,1.7153442743307483,9.999999952741454,0.04021993189406099,1.0,0.0,1.0,0.0,186.98692097527825,0.0029680903597289077,0.8020514641500603,0.007439770262962407,-0.4949827510527197,0.0,0.19370620109663106,0.0,985.6938681278554,0.0,568.0102398370698,0.0,-0.01009923272453419,0.0,-0.4855347261760604,0.0001859016275622114,-0.23056781708036148,0.0007729459905187176,1.4826181180290492,0.001089965966047388,4.847495192781543,0.0008209849826614026,-1.1636458441408266,0.0024982917320348582,1.306585758437646,0.004064670131798617,2.042423911721206,0.0002734805251032939,0.14380553649742744,0.0010683100398935826,0.5218016504339256,0.0014965039928208268,22666.66666666674,0.0,985.6938681278554,0.0,568.0102398370698,0.0,-0.01009923272453419,0.0,-6.412589287202229,0.012285670331233133,-19.47706748359127,0.04052750428588546,-13.95242340896958,0.032861151149149725,6.179012475056829,0.0022935281523025946,0.0,0.0,0.0,0.0,1.9880729083851065,0.0005346934552317744,0.0,0.0,0.0,0.0,22666.66666666674,0.0,985.6938681278554,0.0,568.0102398370698,0.0,-0.01009923272453419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.964535430790148,0.0,0.0,0.0,0.0,0.0,2.074559704892439,0.0,0.0,0.0,0.0,0.0,22666.66666666674,0.0,0.3290315990269442,0.0002570151574083,0.0,0.0,0.1,0.0,2.50713105207267,0.03956646742668007,600.0,9.904795205403566,10.0,0.07641921383785093,2.135122689557833,0.04267857769042527,186.96042348655965,0.006433878984849559,0.8054977744409789,0.0,0.0,0.0,2024-02-08 04:10:11.993493269+00:00,2748.874998,2748.874998
